SITEYRID,SurveyVisitID,SurveyPeriod,SurveyDate,StartTime,StopTime,TotalHours,YBCUNum,TimeDetected,DetectionMethod,DetectionType,VocalType,NumCallsResponse,BehObs,Detection_X,Detection_Y,Detection_Lat,Detection_Long,Distance,Bearing,Corrected_X,Corrected_Y,Comments
224,1774,2,7/7/2023,7:15,9:22,2.1,4,8:36 AM,P,A,CN,2,NV,401809,3801673,,,100,180,401791.6352,3801574.519,
224,1775,2,7/7/2023,7:15,9:22,2.1,5,8:43 AM,I,A,CN,,NV,401740,3801458,,,25,293,401719.0332,3801471.616,
224,1776,3,7/22/2023,6:40,8:52,2.2,1,6:40 AM,I,B,AL,,CN,402257,3802421,,,10,56,402266.1355,3802425.067,
224,1777,4,8/4/2023,6:30,9:28,2.9,1,6:43 AM,P,A,CN,2,NV,402052,3802541,,,200,180,402017.2704,3802344.038,
225,1778,1,6/15/2023,6:22,9:10,2.75,1,7:40 AM,P,v,,3,FLY,401361,3801486,,,36,120,401388.5776,3801462.86,
225,1779,2,7/6/2023,6:23,8:58,2.5,1,6:14 AM,I,A,CON,0,,400821,3802685,,,200,280,400633.0615,3802753.404,
225,1780,2,7/6/2023,6:23,8:58,2.5,2,7:05 AM,P,V,,,FLY,400813,3802040,,,24,200,400801,3802019.215,
225,1781,2,7/6/2023,6:23,8:58,2.5,3,7:23 AM,P,A,CON,,,401049,3801726,,,200,126,401187.9317,3801582.132,
225,1782,2,7/6/2023,6:23,8:58,2.5,4,8:19 AM,P,A,COO,,,401371,3801068,,,100,150,401405.202,3800974.031,
225,1783,3,7/21/2023,6:20,9:08,2.75,1,6:42 AM,P,A,AL,3,,400728,3802079,,,40,239,400690.6568,3802064.665,
225,1784,3,7/21/2023,6:20,9:08,2.75,2,6:49 AM,I,A,CON,3,,400728,3802079,,,100,100,400821.9693,3802044.798,
225,1785,3,7/21/2023,6:20,9:08,2.75,3,7:09 AM,P,V,,4,,400991,3801775,,,40,115,401023.7661,3801752.057,
225,1786,3,7/21/2023,6:20,9:08,2.75,4,8:20 AM,P,A,CON,5,,401276,3801116,,,100,90,401374.4808,3801098.635,
225,1787,3,7/21/2023,6:20,9:08,2.75,5,8:43 AM,P,B,CON,5,,401338,3800721,,,65,220,401288.2071,3800679.219,
225,1788,3,7/21/2023,6:20,9:08,2.75,6,8:49 AM,I,A,AL,,,401284,3800684,,,50,320,401259,3800727.301,
225,1789,3,7/21/2023,6:20,9:08,2.75,7,10:16 AM,I,A,CON,,,400617,3802179,,,30,257,400587.0411,3802177.43,
225,1790,3,7/21/2023,6:20,9:08,2.75,8,10:38 AM,I,A,AL,,,400687,3802868,,,30,137,400703.3392,3802842.84,
225,1791,4,8/4/2023,7:01,9:10,2.1,1,7:03 AM,P,A,AL,2,,400649,3802174,,,20,319,400638.6992,3802191.143,
225,1792,4,8/4/2023,7:01,9:10,2.1,2,7:16 AM,P,A,AL,1,VEX,400832,3802009,,,15,304,400821.2099,3802019.42,
225,1793,4,8/4/2023,7:01,9:10,2.1,3,7:26 AM,P,A,"AL,CON",1,VEX,401823,3801791,,,,,401823,3801791,
226,1794,1,6/24/2023,6:42,9:50,3.1,1,6:49 AM,P,A,CO,2,,402259,3793034,,,60,290,402207.0385,3793064,
226,1795,1,6/24/2023,6:42,9:50,3.1,2,6:52 AM,I,A,CO,,,402259,3793034,,,50,75,402308.8097,3793038.358,
226,1796,2,7/8/2023,6:47,8:49,2.9,1,7:36 AM,P,A,CN,1,,402774,3793140,,,155,53,402912.106,3793210.369,
226,1797,2,7/8/2023,6:47,8:49,2.9,2,9:08 AM,I,A,CN,,,402854,3793668,,,30,329,402843.249,3793696.007,
226,1798,3,7/22/2023,6:10,8:24,2.25,1,7:47 AM,P,A,AL,4,,402851,3793688,,,30,245,402822.0222,3793680.235,
226,1799,3,7/22/2023,6:10,8:24,2.25,2,8:22 AM,P,A,CN,,,403036,3793921,,,70,270,402967.0635,3793933.155,
226,1800,3,7/22/2023,6:10,8:24,2.25,3,8:24 AM,P,A,CN,,,403036,3793921,,,150,15,403099.3927,3794056.946,
226,1801,4,8/19/2023,6:10,8:20,2.2,1,8:15 AM,I,V,,,,402971,3791240,,,20,123,402985.6271,3791226.36,
227,1802,1,6/21/2023,6:17,10:29,4.25,,,,,,,,,,,,,,,,
227,1803,2,7/10/2023,7:08,10:58,3.75,1,7:15 AM,P,B,CN,1,FLC,404638,3794188,,,0,0,404638,3794188,
227,1804,2,7/10/2023,7:08,10:58,3.75,2,7:50 AM,P,B,CN,4,FLC,405006,3794474,,,30,126,405025.6818,3794451.359,
227,1805,2,7/10/2023,7:08,10:58,3.75,3,8:12 AM,P,A,CN,2,FLC,405164,3794697,,,0,0,405164,3794697,
227,1806,3,7/25/2023,6:53,11:00,4,1,8:44 AM,P,A,CN,1,NV,405707,3794914,,,0,0,405707,3794914,
227,1807,3,7/25/2023,6:53,11:00,4,2,10:45 AM,P,B,CN,2,CP,408454,3795593,,,0,0,408454,3795593,
227,1808,4,8/21/2023,6:44,10:18,3.5,,,,,,,,,,,,,,,,
228,1809,1,6/16/2023,7:27,10:06,2.5,,,,,,,,,,,,,,,,
228,1810,2,7/10/2023,6:27,9:10,2.75,,,,,,,,,,,,,,,,
228,1811,3,7/24/2023,6:48,9:41,3,,,,,,,,,,,,,,,,
228,1812,4,8/11/2023,7:07,9:56,2.75,,,,,,,,,,,,,,,,
229,1813,1,6/27/2023,7:00,10:11,3.25,,,,,,,,,,,,,,,,
229,1814,2,7/14/2023,7:18,10:20,3,1,8:15 AM,P,V,NA,1,FLC,404933,3800666,,,0,0,404933,3800666,
229,1815,2,7/14/2023,7:18,10:20,3,2,8:40 AM,P,A,CN,2,FLC,405155,3800644,,,0,0,405155,3800644,
229,1816,3,7/28/2023,7:04,9:49,2.75,1,7:09 AM,P,B,CN,4,FLY,404208,3800600,,,0,0,404208,3800600,
229,1817,4,8/1/2023,6:56,9:22,2.5,1,7:02 AM,P,V,NA,NA,"FO, CP",404229,3800646,,,0,0,404229,3800646,
230,1818,1,6/21/2023,6:35,10:20,3.75,,,,,,,,,,,,,,,,
230,1819,2,7/5/2023,6:25,9:46,3.33,1,6:42 AM,I,A,CN,,"NV,RC",371844,3859251,,,100,65,371940.5926,3859276.882,
230,1820,2,7/5/2023,6:25,9:46,3.33,2,7:19 AM,P,B,CN,,"FLC,ST,FLY",371590,3859084,,,10,240,371580.6031,3859080.58,
230,1821,2,7/5/2023,6:25,9:46,3.33,3,8:48 AM,P,B,CN,,"ST,FLC,ST,RC",370910,3859019,,,40,38,370939.7258,3859045.765,
230,1822,3,8/2/2023,5:47,8:40,2.9,1,6:02 AM,P,A,CN,1,,371830,3859240,,,100,210,371765.7212,3859163.396,
230,1823,3,8/2/2023,5:47,8:40,2.9,2,10:10 AM,P,A,CN,,"FLY, ST",371928,3859330,,,75,183,371911.1287,3859256.922,
230,1824,4,8/16/2023,6:04,9:28,3.33,,,,,,,,,,,,,,,,
231,1825,1,7/5/2023,6:24,11:00,4.5,,,,,,,,,,,,,,,,
231,1826,2,7/19/2023,6:15,10:33,4.1,1,7:37 AM,P,B,CO,2,"RC, FLC, FLY",372274,3859854,,,130,105,372391.82,3859799.06,
231,1827,2,7/19/2023,6:15,10:33,4.1,2,7:51 AM,I,V,CO,,"ST, FLY",372301,3859847,,,20,170,372301,3859827,
231,1828,2,7/19/2023,6:15,10:33,4.1,3,10:07 AM,P,A,CN,2,VEX,372510,3860447,,,60,128,372550.1478,3860402.411,
231,1829,3,8/2/2023,5:48,11:00,5.2,1,6:00 AM,P,A,CO,1,RC,372005,3859375,,,70,22,372042.0943,3859434.363,
231,1830,3,8/2/2023,5:48,11:00,5.2,1,6:02 AM,I,B,"AL, CO",,"FLY, RC",372005,3859375,,,70,22,372042.0943,3859434.363,
231,1831,3,8/2/2023,5:48,11:00,5.2,1,6:03 AM,I,B,CO,,"FLY, RC",372130,3859599,,,50,239,372083.321,3859581.082,
231,1832,3,8/2/2023,5:48,11:00,5.2,2,8:58 AM,P,A,CN,,NV,372411,3860092,,,150,105,372546.9462,3860028.607,
231,1833,3,8/2/2023,5:48,11:00,5.2,2,9:59 AM,I,V,,,FLY,372556,3860424,,,60,139,372586.9023,3860372.57,
231,1834,3,8/2/2023,5:48,11:00,5.2,2,10:01 AM,P,A,CN,1,,372556,3860424,,,150,69,372703.2441,3860452.621,
231,1835,3,8/2/2023,5:48,11:00,5.2,3,10:21 AM,I,A,CN,,,372695,3860447,,,50,43,372734.9318,3860477.091,
231,1836,3,8/2/2023,5:48,11:00,5.2,3,10:30 AM,I,A,CN,,,372718,3860474,,,150,64,372862.1893,3860515.346,
232,1837,1,6/21/2023,6:30,11:00,4.5,,,,,,,,,,,,,,,,
232,1838,2,7/5/2023,6:10,10:30,4.3,1,5:51 AM,I,A,CN,,,369064,3858372,,,60,283,369008.7697,3858395.444,
232,1839,2,7/5/2023,6:10,10:30,4.3,2,9:06 AM,I,A,CN,,,369297,3857727,,,100,207,369236.8185,3857647.136,
232,1840,2,7/5/2023,6:10,10:30,4.3,3,9:18 AM,I,A,CN,,,369273,3857657,,,70,231,369211.7766,3857623.063,
232,1841,2,7/5/2023,6:10,10:30,4.3,3,9:20 AM,I,A,CN,,,369273,3857657,,,70,173,369269.3365,3857587.096,
232,1842,2,7/5/2023,6:10,10:30,4.3,3,9:23 AM,I,A,CN,,,369273,3857657,,,70,57,369337.4353,3857684.351,
232,1843,3,8/5/2023,5:33,10:15,4.7,1,6:50 AM,P,V,,5,"FLY, SIT",369299,3858291,,,20,123,369313.6271,3858277.36,
232,1844,3,8/5/2023,5:33,10:15,4.7,2,7:31 AM,P,B,CN,3,RC (2) FLC,368961,3858085,,,60,65,369018.9555,3858100.529,
232,1845,3,8/5/2023,5:33,10:15,4.7,3,7:49 AM,I,A,CN,,,368876,3858007,,,80,139,368917.203,3857938.427,
232,1846,3,8/5/2023,5:33,10:15,4.7,4,8:04 AM,I,B,CN,,"SIT, FLY, RC",368966,3857942,,,20,321,368956.3038,3857959.492,
232,1847,3,8/5/2023,5:33,10:15,4.7,5,9:28 AM,P,A,CN,,"RC, NV",369306,3857443,,,200,2,369347.5823,3857638.63,
232,1848,3,8/5/2023,5:33,10:15,4.7,5,9:30 AM,P,A,CN,,NV,369327,3857458,,,80,285,369254.4954,3857491.809,
232,1849,3,8/5/2023,5:33,10:15,4.7,6,9:39 AM,I,A,CN,,NV,369311,3857446,,,60,102,369366.631,3857423.524,
232,1850,3,8/5/2023,5:33,10:15,4.7,7,10:17 AM,I,V,,,"SIT,EF,FLY",369530,3857380,,,10,231,369521.2538,3857375.152,
232,1851,3,8/5/2023,5:33,10:15,4.7,8,10:31 AM,I,V,CN,,"RC, SIT, FLY",369453,3857403,,,11,255,369442,3857402,
233,1852,1,6/23/2023,6:30,10:52,4.5,,,,,,,,,,,,,,,,
233,1853,2,7/5/2023,6:09,11:02,4.9,1,7:28 AM,I,B,CN,,"FLY, ST",369439,3859018,,,35,346,369436.5585,3859052.915,
233,1854,3,8/4/2023,5:28,9:18,3.9,1,7:13 AM,P,A,CN,1,,369824,3859143,,,30,111,369849.715,3859127.549,
233,1855,3,8/4/2023,5:28,9:18,3.9,2,7:55 AM,P,V,,,"FLY,SIT",370159,3859205,,,30,6,370167.2691,3859233.838,
233,1856,3,8/4/2023,5:28,9:18,3.9,2,8:05 AM,P,B,CN,,"FLY, FOR",370159,3859205,,,25,128,370175.7283,3859186.421,
233,1857,3,8/4/2023,5:28,9:18,3.9,3,10:53 AM,I,V,,,"FOR, FLY",369295,3858977,,,30,316,369278.2242,3859001.871,
234,1858,1,6/16/2023,5:01,6:45,1.8,,,,,,,,,,,,,,,,
234,1859,2,6/30/2023,5:39,6:19,0.6,,,,,,,,,,,,,,,,
234,1860,3,7/14/2023,5:43,6:57,1.3,1,7:12 AM,I,A,CN,,,367423,3830153,,,60,145,367457.4146,3830103.851,
234,1861,4,8/11/2023,5:44,7:55,2.1,,,,,,,,,,,,,,,,
235,1862,1,6/30/2023,5:43,8:30,2.8,1,7:32 AM,P,B,"CN, CO",4,"FLC, FLY, ST",367540,3829843,,,150,96,367689.1783,3829827.321,
235,1863,2,7/14/2023,5:30,7:30,2,,,,,,,,,,,,,,,,
235,1864,3,8/11/2023,5:44,7:55,2.2,,,,,,,,,,,,,,,,
236,1865,1,7/4/2023,7:00,9:30,2.5,,,,,,,,,,,,,,,,
236,1866,2,7/18/2023,6:33,8:00,1.5,,,,,,,,,,,,,,,,
236,1867,3,8/7/2023,7:31,10:18,2.8,,,,,,,,,,,,,,,,
,1868,,,,,,,,,,,,,,,,,,,,,
,1869,,,,,,,,,,,,,,,,,,,,,
,1870,,,,,,,,,,,,,,,,,,,,,
,1871,,,,,,,,,,,,,,,,,,,,,
,1872,,,,,,,,,,,,,,,,,,,,,
,1873,,,,,,,,,,,,,,,,,,,,,
,1874,,,,,,,,,,,,,,,,,,,,,
,1875,,,,,,,,,,,,,,,,,,,,,
,1876,,,,,,,,,,,,,,,,,,,,,
,1877,,,,,,,,,,,,,,,,,,,,,
,1878,,,,,,,,,,,,,,,,,,,,,
,1879,,,,,,,,,,,,,,,,,,,,,
,1880,,,,,,,,,,,,,,,,,,,,,
,1881,,,,,,,,,,,,,,,,,,,,,
,1882,,,,,,,,,,,,,,,,,,,,,
,1883,,,,,,,,,,,,,,,,,,,,,
,1884,,,,,,,,,,,,,,,,,,,,,
,1885,,,,,,,,,,,,,,,,,,,,,
,1886,,,,,,,,,,,,,,,,,,,,,
,1887,,,,,,,,,,,,,,,,,,,,,
,1888,,,,,,,,,,,,,,,,,,,,,
,1889,,,,,,,,,,,,,,,,,,,,,
,1890,,,,,,,,,,,,,,,,,,,,,
,1891,,,,,,,,,,,,,,,,,,,,,
,1892,,,,,,,,,,,,,,,,,,,,,
,1893,,,,,,,,,,,,,,,,,,,,,
,1894,,,,,,,,,,,,,,,,,,,,,
,1895,,,,,,,,,,,,,,,,,,,,,
,1896,,,,,,,,,,,,,,,,,,,,,
,1897,,,,,,,,,,,,,,,,,,,,,
,1898,,,,,,,,,,,,,,,,,,,,,
,1899,,,,,,,,,,,,,,,,,,,,,
,1900,,,,,,,,,,,,,,,,,,,,,
,1901,,,,,,,,,,,,,,,,,,,,,
,1902,,,,,,,,,,,,,,,,,,,,,
,1903,,,,,,,,,,,,,,,,,,,,,
,1904,,,,,,,,,,,,,,,,,,,,,
,1905,,,,,,,,,,,,,,,,,,,,,
,1906,,,,,,,,,,,,,,,,,,,,,
,1907,,,,,,,,,,,,,,,,,,,,,
,1908,,,,,,,,,,,,,,,,,,,,,
,1909,,,,,,,,,,,,,,,,,,,,,
,1910,,,,,,,,,,,,,,,,,,,,,
,1911,,,,,,,,,,,,,,,,,,,,,
,1912,,,,,,,,,,,,,,,,,,,,,
,1913,,,,,,,,,,,,,,,,,,,,,
,1914,,,,,,,,,,,,,,,,,,,,,
,1915,,,,,,,,,,,,,,,,,,,,,
,1916,,,,,,,,,,,,,,,,,,,,,
,1917,,,,,,,,,,,,,,,,,,,,,
,1918,,,,,,,,,,,,,,,,,,,,,
,1919,,,,,,,,,,,,,,,,,,,,,
,1920,,,,,,,,,,,,,,,,,,,,,
,1921,,,,,,,,,,,,,,,,,,,,,
,1922,,,,,,,,,,,,,,,,,,,,,
,1923,,,,,,,,,,,,,,,,,,,,,
,1924,,,,,,,,,,,,,,,,,,,,,
,1925,,,,,,,,,,,,,,,,,,,,,
,1926,,,,,,,,,,,,,,,,,,,,,
,1927,,,,,,,,,,,,,,,,,,,,,
,1928,,,,,,,,,,,,,,,,,,,,,
,1929,,,,,,,,,,,,,,,,,,,,,
,1930,,,,,,,,,,,,,,,,,,,,,
,1931,,,,,,,,,,,,,,,,,,,,,
,1932,,,,,,,,,,,,,,,,,,,,,
,1933,,,,,,,,,,,,,,,,,,,,,
,1934,,,,,,,,,,,,,,,,,,,,,
,1935,,,,,,,,,,,,,,,,,,,,,
,1936,,,,,,,,,,,,,,,,,,,,,
,1937,,,,,,,,,,,,,,,,,,,,,
,1938,,,,,,,,,,,,,,,,,,,,,
,1939,,,,,,,,,,,,,,,,,,,,,
,1940,,,,,,,,,,,,,,,,,,,,,
,1941,,,,,,,,,,,,,,,,,,,,,
,1942,,,,,,,,,,,,,,,,,,,,,
,1943,,,,,,,,,,,,,,,,,,,,,
,1944,,,,,,,,,,,,,,,,,,,,,
,1945,,,,,,,,,,,,,,,,,,,,,
,1946,,,,,,,,,,,,,,,,,,,,,
,1947,,,,,,,,,,,,,,,,,,,,,
,1948,,,,,,,,,,,,,,,,,,,,,
,1949,,,,,,,,,,,,,,,,,,,,,
,1950,,,,,,,,,,,,,,,,,,,,,
,1951,,,,,,,,,,,,,,,,,,,,,
,1952,,,,,,,,,,,,,,,,,,,,,
,1953,,,,,,,,,,,,,,,,,,,,,
,1954,,,,,,,,,,,,,,,,,,,,,
,1955,,,,,,,,,,,,,,,,,,,,,
,1956,,,,,,,,,,,,,,,,,,,,,
,1957,,,,,,,,,,,,,,,,,,,,,
,1958,,,,,,,,,,,,,,,,,,,,,
,1959,,,,,,,,,,,,,,,,,,,,,
,1960,,,,,,,,,,,,,,,,,,,,,
,1961,,,,,,,,,,,,,,,,,,,,,
,1962,,,,,,,,,,,,,,,,,,,,,
,1963,,,,,,,,,,,,,,,,,,,,,
,1964,,,,,,,,,,,,,,,,,,,,,
,1965,,,,,,,,,,,,,,,,,,,,,
,1966,,,,,,,,,,,,,,,,,,,,,
,1967,,,,,,,,,,,,,,,,,,,,,
,1968,,,,,,,,,,,,,,,,,,,,,
,1969,,,,,,,,,,,,,,,,,,,,,
,1970,,,,,,,,,,,,,,,,,,,,,
,1971,,,,,,,,,,,,,,,,,,,,,
,1972,,,,,,,,,,,,,,,,,,,,,
,1973,,,,,,,,,,,,,,,,,,,,,
,1974,,,,,,,,,,,,,,,,,,,,,
,1975,,,,,,,,,,,,,,,,,,,,,
,1976,,,,,,,,,,,,,,,,,,,,,
,1977,,,,,,,,,,,,,,,,,,,,,
,1978,,,,,,,,,,,,,,,,,,,,,
,1979,,,,,,,,,,,,,,,,,,,,,
,1980,,,,,,,,,,,,,,,,,,,,,
,1981,,,,,,,,,,,,,,,,,,,,,
,1982,,,,,,,,,,,,,,,,,,,,,
,1983,,,,,,,,,,,,,,,,,,,,,
,1984,,,,,,,,,,,,,,,,,,,,,
,1985,,,,,,,,,,,,,,,,,,,,,
,1986,,,,,,,,,,,,,,,,,,,,,
,1987,,,,,,,,,,,,,,,,,,,,,
,1988,,,,,,,,,,,,,,,,,,,,,
,1989,,,,,,,,,,,,,,,,,,,,,
,1990,,,,,,,,,,,,,,,,,,,,,
,1991,,,,,,,,,,,,,,,,,,,,,
,1992,,,,,,,,,,,,,,,,,,,,,
,1993,,,,,,,,,,,,,,,,,,,,,
,1994,,,,,,,,,,,,,,,,,,,,,
,1995,,,,,,,,,,,,,,,,,,,,,
,1996,,,,,,,,,,,,,,,,,,,,,
,1997,,,,,,,,,,,,,,,,,,,,,
,1998,,,,,,,,,,,,,,,,,,,,,
,1999,,,,,,,,,,,,,,,,,,,,,
,2000,,,,,,,,,,,,,,,,,,,,,
,2001,,,,,,,,,,,,,,,,,,,,,
,2002,,,,,,,,,,,,,,,,,,,,,
,2003,,,,,,,,,,,,,,,,,,,,,
,2004,,,,,,,,,,,,,,,,,,,,,
,2005,,,,,,,,,,,,,,,,,,,,,
,2006,,,,,,,,,,,,,,,,,,,,,
,2007,,,,,,,,,,,,,,,,,,,,,
,2008,,,,,,,,,,,,,,,,,,,,,
,2009,,,,,,,,,,,,,,,,,,,,,
,2010,,,,,,,,,,,,,,,,,,,,,
,2011,,,,,,,,,,,,,,,,,,,,,
,2012,,,,,,,,,,,,,,,,,,,,,
,2013,,,,,,,,,,,,,,,,,,,,,
,2014,,,,,,,,,,,,,,,,,,,,,
,2015,,,,,,,,,,,,,,,,,,,,,
,2016,,,,,,,,,,,,,,,,,,,,,
,2017,,,,,,,,,,,,,,,,,,,,,
,2018,,,,,,,,,,,,,,,,,,,,,
,2019,,,,,,,,,,,,,,,,,,,,,
,2020,,,,,,,,,,,,,,,,,,,,,
,2021,,,,,,,,,,,,,,,,,,,,,
,2022,,,,,,,,,,,,,,,,,,,,,
,2023,,,,,,,,,,,,,,,,,,,,,
,2024,,,,,,,,,,,,,,,,,,,,,
,2025,,,,,,,,,,,,,,,,,,,,,
,2026,,,,,,,,,,,,,,,,,,,,,
,2027,,,,,,,,,,,,,,,,,,,,,
,2028,,,,,,,,,,,,,,,,,,,,,
,2029,,,,,,,,,,,,,,,,,,,,,
,2030,,,,,,,,,,,,,,,,,,,,,
,2031,,,,,,,,,,,,,,,,,,,,,
,2032,,,,,,,,,,,,,,,,,,,,,
,2033,,,,,,,,,,,,,,,,,,,,,
,2034,,,,,,,,,,,,,,,,,,,,,
,2035,,,,,,,,,,,,,,,,,,,,,
,2036,,,,,,,,,,,,,,,,,,,,,
,2037,,,,,,,,,,,,,,,,,,,,,
,2038,,,,,,,,,,,,,,,,,,,,,
,2039,,,,,,,,,,,,,,,,,,,,,
,2040,,,,,,,,,,,,,,,,,,,,,
,2041,,,,,,,,,,,,,,,,,,,,,
,2042,,,,,,,,,,,,,,,,,,,,,
,2043,,,,,,,,,,,,,,,,,,,,,
,2044,,,,,,,,,,,,,,,,,,,,,
,2045,,,,,,,,,,,,,,,,,,,,,
,2046,,,,,,,,,,,,,,,,,,,,,
,2047,,,,,,,,,,,,,,,,,,,,,
,2048,,,,,,,,,,,,,,,,,,,,,
,2049,,,,,,,,,,,,,,,,,,,,,
,2050,,,,,,,,,,,,,,,,,,,,,
,2051,,,,,,,,,,,,,,,,,,,,,
,2052,,,,,,,,,,,,,,,,,,,,,
,2053,,,,,,,,,,,,,,,,,,,,,
,2054,,,,,,,,,,,,,,,,,,,,,
,2055,,,,,,,,,,,,,,,,,,,,,
,2056,,,,,,,,,,,,,,,,,,,,,
,2057,,,,,,,,,,,,,,,,,,,,,
,2058,,,,,,,,,,,,,,,,,,,,,
,2059,,,,,,,,,,,,,,,,,,,,,
,2060,,,,,,,,,,,,,,,,,,,,,
,2061,,,,,,,,,,,,,,,,,,,,,
,2062,,,,,,,,,,,,,,,,,,,,,
,2063,,,,,,,,,,,,,,,,,,,,,
,2064,,,,,,,,,,,,,,,,,,,,,
,2065,,,,,,,,,,,,,,,,,,,,,
,2066,,,,,,,,,,,,,,,,,,,,,
,2067,,,,,,,,,,,,,,,,,,,,,
,2068,,,,,,,,,,,,,,,,,,,,,
,2069,,,,,,,,,,,,,,,,,,,,,
,2070,,,,,,,,,,,,,,,,,,,,,
,2071,,,,,,,,,,,,,,,,,,,,,
,2072,,,,,,,,,,,,,,,,,,,,,
,2073,,,,,,,,,,,,,,,,,,,,,
,2074,,,,,,,,,,,,,,,,,,,,,
,2075,,,,,,,,,,,,,,,,,,,,,
,2076,,,,,,,,,,,,,,,,,,,,,
,2077,,,,,,,,,,,,,,,,,,,,,
,2078,,,,,,,,,,,,,,,,,,,,,
,2079,,,,,,,,,,,,,,,,,,,,,
,2080,,,,,,,,,,,,,,,,,,,,,
,2081,,,,,,,,,,,,,,,,,,,,,
,2082,,,,,,,,,,,,,,,,,,,,,
,2083,,,,,,,,,,,,,,,,,,,,,
,2084,,,,,,,,,,,,,,,,,,,,,
,2085,,,,,,,,,,,,,,,,,,,,,
,2086,,,,,,,,,,,,,,,,,,,,,
,2087,,,,,,,,,,,,,,,,,,,,,
,2088,,,,,,,,,,,,,,,,,,,,,
,2089,,,,,,,,,,,,,,,,,,,,,
,2090,,,,,,,,,,,,,,,,,,,,,
,2091,,,,,,,,,,,,,,,,,,,,,
,2092,,,,,,,,,,,,,,,,,,,,,
,2093,,,,,,,,,,,,,,,,,,,,,
,2094,,,,,,,,,,,,,,,,,,,,,
,2095,,,,,,,,,,,,,,,,,,,,,
,2096,,,,,,,,,,,,,,,,,,,,,
,2097,,,,,,,,,,,,,,,,,,,,,
,2098,,,,,,,,,,,,,,,,,,,,,
,2099,,,,,,,,,,,,,,,,,,,,,
,2100,,,,,,,,,,,,,,,,,,,,,
,2101,,,,,,,,,,,,,,,,,,,,,
,2102,,,,,,,,,,,,,,,,,,,,,
,2103,,,,,,,,,,,,,,,,,,,,,
,2104,,,,,,,,,,,,,,,,,,,,,
,2105,,,,,,,,,,,,,,,,,,,,,
,2106,,,,,,,,,,,,,,,,,,,,,
,2107,,,,,,,,,,,,,,,,,,,,,
,2108,,,,,,,,,,,,,,,,,,,,,
,2109,,,,,,,,,,,,,,,,,,,,,
,2110,,,,,,,,,,,,,,,,,,,,,
,2111,,,,,,,,,,,,,,,,,,,,,
,2112,,,,,,,,,,,,,,,,,,,,,
,2113,,,,,,,,,,,,,,,,,,,,,
,2114,,,,,,,,,,,,,,,,,,,,,
,2115,,,,,,,,,,,,,,,,,,,,,
,2116,,,,,,,,,,,,,,,,,,,,,
,2117,,,,,,,,,,,,,,,,,,,,,
,2118,,,,,,,,,,,,,,,,,,,,,
,2119,,,,,,,,,,,,,,,,,,,,,
,2120,,,,,,,,,,,,,,,,,,,,,
,2121,,,,,,,,,,,,,,,,,,,,,
,2122,,,,,,,,,,,,,,,,,,,,,
,2123,,,,,,,,,,,,,,,,,,,,,
,2124,,,,,,,,,,,,,,,,,,,,,
,2125,,,,,,,,,,,,,,,,,,,,,
,2126,,,,,,,,,,,,,,,,,,,,,
,2127,,,,,,,,,,,,,,,,,,,,,
,2128,,,,,,,,,,,,,,,,,,,,,
,2129,,,,,,,,,,,,,,,,,,,,,
,2130,,,,,,,,,,,,,,,,,,,,,
,2131,,,,,,,,,,,,,,,,,,,,,
,2132,,,,,,,,,,,,,,,,,,,,,
,2133,,,,,,,,,,,,,,,,,,,,,
,2134,,,,,,,,,,,,,,,,,,,,,
,2135,,,,,,,,,,,,,,,,,,,,,
,2136,,,,,,,,,,,,,,,,,,,,,
,2137,,,,,,,,,,,,,,,,,,,,,
,2138,,,,,,,,,,,,,,,,,,,,,
,2139,,,,,,,,,,,,,,,,,,,,,
,2140,,,,,,,,,,,,,,,,,,,,,
,2141,,,,,,,,,,,,,,,,,,,,,
,2142,,,,,,,,,,,,,,,,,,,,,
,2143,,,,,,,,,,,,,,,,,,,,,
,2144,,,,,,,,,,,,,,,,,,,,,
,2145,,,,,,,,,,,,,,,,,,,,,
,2146,,,,,,,,,,,,,,,,,,,,,
,2147,,,,,,,,,,,,,,,,,,,,,
,2148,,,,,,,,,,,,,,,,,,,,,
,2149,,,,,,,,,,,,,,,,,,,,,
,2150,,,,,,,,,,,,,,,,,,,,,
,2151,,,,,,,,,,,,,,,,,,,,,
,2152,,,,,,,,,,,,,,,,,,,,,
,2153,,,,,,,,,,,,,,,,,,,,,
,2154,,,,,,,,,,,,,,,,,,,,,
,2155,,,,,,,,,,,,,,,,,,,,,
,2156,,,,,,,,,,,,,,,,,,,,,
,2157,,,,,,,,,,,,,,,,,,,,,
,2158,,,,,,,,,,,,,,,,,,,,,
,2159,,,,,,,,,,,,,,,,,,,,,
,2160,,,,,,,,,,,,,,,,,,,,,
,2161,,,,,,,,,,,,,,,,,,,,,
,2162,,,,,,,,,,,,,,,,,,,,,
,2163,,,,,,,,,,,,,,,,,,,,,
,2164,,,,,,,,,,,,,,,,,,,,,
,2165,,,,,,,,,,,,,,,,,,,,,
,2166,,,,,,,,,,,,,,,,,,,,,
,2167,,,,,,,,,,,,,,,,,,,,,
,2168,,,,,,,,,,,,,,,,,,,,,
,2169,,,,,,,,,,,,,,,,,,,,,
,2170,,,,,,,,,,,,,,,,,,,,,
,2171,,,,,,,,,,,,,,,,,,,,,
,2172,,,,,,,,,,,,,,,,,,,,,
,2173,,,,,,,,,,,,,,,,,,,,,
